Iteration,Cross-Entropy
1272,1.1038036346435547
1273,1.0688618421554565
1274,1.0169848203659058
1275,1.015461802482605
1276,0.9949761033058167
1277,1.007272481918335
1278,0.9964407682418823
1279,0.9642370343208313
1280,0.9845777153968811
1281,0.9875431060791016
1282,0.9866894483566284
1283,1.0273443460464478
1284,1.0217376947402954
1285,0.9898434281349182
1286,1.0028777122497559
1287,1.0020900964736938
1288,0.9880684614181519
1289,0.9977719783782959
1290,1.0267912149429321
1291,1.0127182006835938
1292,1.0052026510238647
1293,0.9847878217697144
1294,1.0174469947814941
1295,1.011536717414856
1296,1.0038479566574097
1297,1.014359712600708
1298,0.9907243847846985
1299,1.000943660736084
1300,0.9905095100402832
1301,1.0210771560668945
1302,1.0232692956924438
1303,1.0024995803833008
1304,1.0263683795928955
1305,1.0698810815811157
1306,1.0753637552261353
1307,1.1167141199111938
1308,1.0293861627578735
1309,1.0301400423049927
1310,1.0083141326904297
1311,1.009890079498291
1312,1.0173728466033936
1313,0.9874141812324524
1314,0.9859485030174255
1315,0.9462542533874512
1316,0.9951213002204895
1317,1.009487271308899
1318,1.0064682960510254
1319,1.0017497539520264
1320,1.0037798881530762
1321,1.0054988861083984
1322,0.9973556995391846
1323,0.9710237979888916
1324,0.9839307069778442
1325,0.9867498874664307
1326,0.9954161643981934
1327,0.9786518812179565
1328,1.017878770828247
1329,1.019576907157898
1330,1.0910664796829224
1331,1.1673156023025513
1332,1.2607399225234985
1333,1.2687020301818848
1334,1.2704694271087646
1335,1.2108882665634155
1336,1.1380449533462524
1337,1.0679446458816528
1338,1.0496094226837158
1339,1.008785605430603
1340,0.9959219098091125
1341,1.0336921215057373
1342,1.0142793655395508
1343,0.9771469235420227
1344,0.975929856300354
1345,0.9598641395568848
1346,0.9861729145050049
1347,0.9907343983650208
1348,0.9820459485054016
1349,0.9958349466323853
1350,0.9936653971672058
1351,0.9716460704803467
1352,0.9765507578849792
1353,0.982145369052887
1354,0.9734858274459839
1355,0.9480870962142944
1356,0.9671244621276855
1357,1.0187585353851318
1358,1.0012685060501099
1359,0.9871407747268677
1360,0.9959985613822937
1361,1.009492039680481
1362,1.0137104988098145
1363,0.9988274574279785
1364,1.0045055150985718
1365,1.0101457834243774
1366,1.0086333751678467
1367,1.0292986631393433
1368,1.041274070739746
1369,1.0276966094970703
1370,1.0356560945510864
1371,1.020758867263794
1372,0.9948359131813049
1373,1.0347707271575928
1374,1.001799464225769
1375,0.9976767301559448
1376,0.9939640164375305
1377,1.0004467964172363
1378,0.9895851016044617
1379,0.9836556911468506
1380,0.9806787967681885
1381,1.0344487428665161
1382,1.0608924627304077
1383,1.0737653970718384
1384,1.0253674983978271
1385,1.0664464235305786
1386,1.0166290998458862
1387,1.0828665494918823
1388,1.0842676162719727
1389,1.052498698234558
1390,1.0490199327468872
1391,1.0455738306045532
1392,1.0733017921447754
1393,1.0772138833999634
1394,1.0096291303634644
1395,1.0130122900009155
1396,0.9654046893119812
1397,0.9797496795654297
1398,0.9925623536109924
1399,0.9928244948387146
1400,1.0034972429275513
1401,1.0015116930007935
1402,1.0032808780670166
1403,0.9872097969055176
1404,0.9941645264625549
1405,0.9993517994880676
1406,0.9682154655456543
1407,0.9789535403251648
1408,0.9935460090637207
1409,0.9468801617622375
1410,0.9644057750701904
1411,0.963239848613739
1412,0.9791327714920044
1413,0.973210871219635
1414,0.9732827544212341
1415,0.9797897338867188
1416,1.0102707147598267
1417,1.0018633604049683
1418,1.0132173299789429
1419,1.0278221368789673
1420,1.0404103994369507
1421,1.0298502445220947
1422,1.0010173320770264
1423,0.9974297285079956
1424,1.0298211574554443
1425,0.9925506711006165
1426,1.0152833461761475
1427,0.9764548540115356
1428,1.0103250741958618
1429,1.0044333934783936
1430,0.99654221534729
1431,0.9720351099967957
1432,0.9938262701034546
1433,0.9453737139701843
1434,0.9586248397827148
1435,0.9866803884506226
1436,0.9982568025588989
1437,0.9666257500648499
1438,1.0034024715423584
1439,0.9716552495956421
1440,0.980042040348053
1441,0.9586243033409119
1442,0.9643488526344299
1443,0.9564551115036011
1444,0.9897186160087585
1445,0.949445366859436
1446,0.9472433924674988
1447,0.9609553813934326
1448,0.9801672697067261
1449,0.9668871164321899
1450,0.9799271821975708
1451,0.9840913414955139
1452,0.9862677454948425
1453,0.9655786156654358
1454,0.9870545864105225
1455,0.977895975112915
1456,0.9916058778762817
1457,0.9817289113998413
1458,1.0025889873504639
1459,1.004176378250122
1460,1.017187476158142
1461,1.0388776063919067
1462,1.0566937923431396
1463,1.0483587980270386
1464,1.1015902757644653
1465,1.0650800466537476
1466,1.0897077322006226
1467,1.0718156099319458
1468,1.0396722555160522
1469,1.0177148580551147
1470,1.0016980171203613
1471,0.959441602230072
1472,0.9456798434257507
1473,0.9468680024147034
1474,0.9458802938461304
1475,0.9755285382270813
1476,0.9548012018203735
1477,0.936369776725769
1478,0.964847207069397
1479,0.9625248908996582
1480,0.9456373453140259
1481,0.9560606479644775
1482,0.9506456255912781
1483,0.9259554743766785
1484,0.942980170249939
1485,0.9487699270248413
1486,0.9715123772621155
1487,0.9946137070655823
1488,1.0087617635726929
1489,0.9795188903808594
1490,1.0228757858276367
1491,1.0321142673492432
1492,1.0144857168197632
1493,1.067893624305725
1494,1.017318844795227
1495,1.0335941314697266
1496,0.9796438813209534
1497,0.9631916284561157
1498,0.9594992399215698
1499,0.9454453587532043
1500,0.9750527143478394
1501,0.9549551010131836
1502,0.9712353944778442
1503,0.9902804493904114
1504,0.9936444759368896
1505,1.0451492071151733
1506,1.028165340423584
1507,1.0128300189971924
1508,0.981529712677002
1509,0.9823362231254578
1510,0.9964713454246521
1511,0.9984215497970581
1512,0.9602784514427185
1513,0.9456703066825867
1514,0.9722716808319092
1515,0.9727416038513184
1516,0.9497848749160767
1517,0.9421511292457581
1518,0.9394438862800598
1519,0.9427738189697266
1520,0.9137688875198364
1521,0.934108316898346
1522,0.9169927835464478
1523,0.9305181503295898
1524,0.9303246140480042
1525,0.9329642653465271
1526,0.9306781888008118
1527,0.9562864899635315
1528,0.9614186882972717
1529,0.9559434652328491
1530,0.9680421948432922
1531,0.9463772177696228
1532,0.9226264953613281
1533,0.9669228196144104
1534,0.965964674949646
1535,0.959266185760498
1536,0.9756737947463989
1537,0.9344744682312012
1538,0.9252817034721375
1539,0.8884965777397156
1540,0.9306490421295166
1541,0.9447275996208191
1542,0.9331662654876709
1543,0.954754114151001
1544,0.9795953631401062
1545,0.9809803366661072
1546,0.9938624501228333
1547,0.9751610159873962
1548,1.003008246421814
1549,0.9670833349227905
1550,0.9977714419364929
1551,0.9942916035652161
1552,0.9925386905670166
1553,1.0303080081939697
1554,1.0301334857940674
1555,1.0189783573150635
1556,1.0005850791931152
1557,0.9854702353477478
1558,1.0057392120361328
1559,0.9605022668838501
1560,0.9653758406639099
1561,0.9680012464523315
1562,0.9524709582328796
1563,0.9577839970588684
1564,0.9840845465660095
1565,0.9829447865486145
1566,0.9649725556373596
1567,0.9706112146377563
1568,0.9553858637809753
1569,0.9610489010810852
1570,0.9306280612945557
1571,0.925266683101654
1572,0.9429056644439697
1573,0.9539493918418884
1574,0.9232169389724731
1575,0.9279905557632446
1576,0.9664584398269653
1577,0.9589062929153442
1578,1.0067795515060425
1579,0.9666388630867004
1580,0.9623960852622986
1581,0.9734870195388794
1582,0.9788268208503723
1583,0.9347981810569763
1584,0.9398188591003418
1585,0.9813178181648254
1586,0.9747222065925598
1587,0.9415499567985535
1588,0.9521442651748657
1589,0.9423173069953918
1590,0.9476498961448669
1591,0.960963249206543
1592,0.9717190861701965
1593,0.9660240411758423
1594,0.9709535837173462
1595,0.9735050201416016
1596,0.9546741843223572
1597,0.9300819635391235
1598,0.9169855713844299
1599,0.9240567684173584
1600,0.9301409721374512
1601,0.9402769207954407
1602,0.9570841789245605
1603,0.9822919964790344
1604,0.984427273273468
1605,0.9834210872650146
1606,0.9618862271308899
1607,0.9526700973510742
1608,0.9725098609924316
1609,1.0021287202835083
1610,0.9947829246520996
1611,1.0068217515945435
1612,0.9848542213439941
1613,0.9624746441841125
1614,0.9607714414596558
1615,0.9347304701805115
1616,0.9268760681152344
1617,0.9150136709213257
1618,0.945862889289856
1619,0.9349170327186584
1620,0.970421314239502
1621,1.0163897275924683
1622,1.0293478965759277
1623,0.9803488254547119
1624,0.946417510509491
1625,0.9561436772346497
1626,0.9385011792182922
1627,0.9631674289703369
1628,0.9263045191764832
1629,0.9111440777778625
1630,0.9041210412979126
1631,0.9101274609565735
1632,0.9076039791107178
1633,0.9163607358932495
1634,0.9095696210861206
1635,0.9165237545967102
1636,0.9175357222557068
1637,0.936564564704895
1638,0.9161816239356995
1639,0.930321455001831
1640,0.9234552979469299
1641,0.9253303408622742
1642,0.9132141470909119
1643,0.901840090751648
1644,0.9521748423576355
1645,0.9332771897315979
1646,0.9583656191825867
1647,0.9705113768577576
1648,1.0029191970825195
1649,0.98428875207901
1650,0.9976364374160767
1651,1.0069174766540527
1652,0.9903869032859802
1653,0.982776403427124
1654,0.9786403775215149
1655,0.9313393831253052
1656,0.9385843276977539
1657,0.9240988492965698
1658,0.9219399094581604
1659,0.9259576797485352
1660,0.9223392009735107
1661,0.9535638093948364
1662,0.9447329640388489
1663,0.9294602274894714
1664,0.911798894405365
1665,0.9095762372016907
1666,0.9062097668647766
1667,0.898615837097168
1668,0.9210299253463745
1669,0.9683784246444702
1670,0.9482453465461731
1671,0.9563584923744202
1672,0.9445940256118774
1673,0.9391291737556458
1674,0.9334858059883118
1675,0.9114065766334534
1676,0.935230553150177
1677,0.9738971590995789
1678,0.9880498647689819
1679,1.0092520713806152
1680,1.0074350833892822
1681,0.945340633392334
1682,0.9798012375831604
1683,0.9547573924064636
1684,0.9601261615753174
1685,0.9456731677055359
1686,0.9260056018829346
1687,0.9130805134773254
1688,0.8915963172912598
1689,0.9260850548744202
1690,0.9314212203025818
1691,0.90545654296875
1692,0.9458933472633362
1693,0.9516475796699524
1694,0.9288766980171204
1695,0.9419940710067749
1696,0.9679811000823975
1697,0.9570726156234741
1698,0.9684471487998962
1699,0.9620108604431152
1700,0.9649413228034973
1701,0.9710047245025635
1702,0.9574824571609497
1703,0.9805798530578613
1704,0.9513999223709106
1705,0.985390305519104
1706,0.9601600170135498
1707,0.9885419011116028
1708,0.9881728887557983
1709,0.9709268808364868
1710,0.9571545720100403
1711,0.9331960678100586
1712,0.9522618055343628
1713,0.9102668762207031
1714,0.9144131541252136
1715,0.9437298774719238
1716,0.9271070957183838
1717,0.9113463163375854
1718,0.9340829849243164
1719,0.9211389422416687
1720,0.9380083084106445
1721,0.8815000653266907
1722,0.8988161087036133
1723,0.908730149269104
1724,0.889552116394043
1725,0.9119607210159302
1726,0.9094709157943726
1727,0.8923516273498535
1728,0.9148632287979126
1729,0.9186063408851624
1730,0.8946858048439026
1731,0.8837718963623047
1732,0.9122806787490845
1733,0.9269368648529053
1734,0.9594685435295105
1735,0.9507923126220703
1736,0.9472734332084656
1737,0.9593559503555298
1738,0.9544045329093933
1739,0.8977121114730835
1740,0.8917086124420166
1741,0.9209571480751038
1742,0.9059842824935913
1743,0.8952227234840393
1744,0.9042525291442871
1745,0.9108471870422363
1746,0.9048995971679688
1747,0.9449113011360168
1748,0.9252402782440186
1749,0.9154146313667297
1750,0.9235042333602905
1751,0.9456501007080078
1752,0.944322407245636
1753,0.9303877353668213
1754,0.9271427392959595
1755,0.9594029784202576
1756,0.9427167177200317
1757,0.9075362682342529
1758,0.9108073711395264
1759,0.8863444328308105
1760,0.9109827280044556
1761,0.8669611811637878
1762,0.882593035697937
1763,0.8971174955368042
1764,0.9578877687454224
1765,0.9134470820426941
1766,0.9210579991340637
1767,0.9386072754859924
1768,0.9128810167312622
1769,0.9039462804794312
1770,0.8886979818344116
1771,0.9039457440376282
1772,0.8785642385482788
1773,0.9164972901344299
1774,0.9048783779144287
1775,0.9051735997200012
1776,0.9689252972602844
1777,0.9704704284667969
1778,1.0037003755569458
1779,0.9820264577865601
1780,1.0098413228988647
1781,0.9595777988433838
1782,0.9942417144775391
1783,0.974965512752533
1784,0.9824199676513672
1785,0.971125066280365
1786,0.9535213708877563
1787,0.97398442029953
1788,0.9420567750930786
1789,0.9695457816123962
1790,0.9976736903190613
1791,0.9462645649909973
1792,0.9508962631225586
1793,0.9107903242111206
1794,0.9119791984558105
1795,0.8752918839454651
1796,0.8890669941902161
1797,0.8865089416503906
1798,0.8769444823265076
1799,0.9065631031990051
1800,0.8700933456420898
1801,0.8769509792327881
1802,0.8772202134132385
1803,0.8853014707565308
1804,0.8626996278762817
1805,0.9038644433021545
1806,0.8869973421096802
1807,0.8757692575454712
1808,0.8862953186035156
1809,0.9056785702705383
1810,0.8762716054916382
1811,0.9164959788322449
1812,0.9122310876846313
1813,0.9110611081123352
1814,0.9107716083526611
1815,0.9136562943458557
1816,0.9077255725860596
1817,0.896369457244873
1818,0.9162242412567139
1819,0.8990944623947144
1820,0.8830850124359131
1821,0.9068032503128052
1822,0.9291814565658569
1823,0.9186586737632751
1824,0.9277828335762024
1825,0.9212734699249268
1826,0.9241243004798889
1827,0.9057715535163879
1828,0.9428226947784424
1829,0.922652006149292
1830,0.9275399446487427
1831,0.9122719168663025
1832,0.9322888255119324
1833,0.9169182777404785
1834,0.941102147102356
1835,0.9312379956245422
1836,0.9044590592384338
1837,0.9081889986991882
1838,0.9075640439987183
1839,0.8910084366798401
1840,0.8902376294136047
1841,0.9104301333427429
1842,0.9038003087043762
1843,0.9111002683639526
1844,0.9041580557823181
1845,0.9183013439178467
1846,0.9133517742156982
1847,0.9189947247505188
1848,0.8982947468757629
1849,0.9209054708480835
1850,0.9135465621948242
1851,0.9602565765380859
1852,0.9066815972328186
1853,0.896619975566864
1854,0.9100683331489563
1855,0.9436167478561401
1856,0.9356334209442139
1857,0.922701895236969
1858,0.9110445380210876
1859,0.9184181094169617
1860,0.8994680643081665
1861,0.8762224316596985
1862,0.9308513402938843
1863,0.9145108461380005
1864,0.9232084155082703
1865,0.9100127816200256
1866,0.8813077211380005
1867,0.865155041217804
1868,0.9090603590011597
1869,0.8786060214042664
1870,0.88333660364151
1871,0.8868829607963562
1872,0.8960331678390503
1873,0.9288424849510193
1874,0.9213624596595764
1875,0.9296566247940063
1876,0.9525600075721741
1877,0.9587664008140564
1878,0.9315131306648254
1879,0.9478310942649841
1880,0.9681478142738342
1881,0.9404367804527283
1882,0.918817937374115
1883,0.9176318049430847
1884,0.9174631834030151
1885,0.8914862871170044
1886,0.8877682685852051
1887,0.8782793879508972
1888,0.8715013861656189
1889,0.8898538947105408
1890,0.8707114458084106
1891,0.8828709125518799
1892,0.9205247759819031
1893,0.942209780216217
1894,0.9214549660682678
1895,0.9223499298095703
1896,0.8954055309295654
1897,0.8672152757644653
1898,0.8937702178955078
1899,0.8819698095321655
1900,0.8817794919013977
1901,0.8704337477684021
1902,0.8839796781539917
1903,0.9082338809967041
1904,0.8892874121665955
1905,0.8963963985443115
1906,0.8937885761260986
1907,0.8700181245803833
1908,0.8806712627410889
1909,0.8782316446304321
1910,0.8686506748199463
1911,0.8581557273864746
1912,0.855573296546936
1913,0.8766480088233948
1914,0.8436640501022339
1915,0.8677588701248169
1916,0.9061514139175415
1917,0.9051212072372437
1918,0.913396418094635
1919,0.8606936931610107
1920,0.8522377610206604
1921,0.8441697955131531
1922,0.876013994216919
1923,0.871846079826355
1924,0.8408960700035095
1925,0.8495669960975647
1926,0.8779110908508301
1927,0.8556932806968689
1928,0.8628976345062256
1929,0.8626720905303955
1930,0.8733187317848206
1931,0.8764628171920776
1932,0.8870159983634949
1933,0.8628378510475159
1934,0.8896028399467468
1935,0.8928284049034119
1936,0.9285961389541626
1937,1.01723313331604
1938,1.0373564958572388
1939,1.0536993741989136
1940,1.0708214044570923
1941,1.0157610177993774
1942,0.9624220728874207
1943,0.9546328783035278
1944,0.8947874307632446
1945,0.9312558174133301
1946,0.9071446061134338
1947,0.8982738256454468
1948,0.9141582250595093
1949,0.8936840891838074
1950,0.8742271661758423
1951,0.8775688409805298
1952,0.8597842454910278
1953,0.8568848371505737
1954,0.8579587936401367
1955,0.8683066368103027
1956,0.8911998271942139
1957,0.885087788105011
1958,0.8590860366821289
1959,0.8501805663108826
1960,0.858141303062439
1961,0.8840816617012024
1962,0.9069178104400635
1963,0.862166702747345
1964,0.8682417273521423
1965,0.8618632555007935
1966,0.8624756932258606
1967,0.8361746668815613
1968,0.8714766502380371
1969,0.8585177659988403
1970,0.9024683833122253
1971,0.8954174518585205
1972,0.8670486211776733
1973,0.8747010827064514
1974,0.862928569316864
1975,0.9022562503814697
1976,0.8775156736373901
1977,0.8708003759384155
1978,0.8556368350982666
1979,0.8620925545692444
1980,0.8794782161712646
1981,0.8559890389442444
1982,0.860893189907074
1983,0.8866435289382935
1984,0.8667106032371521
1985,0.9075486063957214
1986,0.8729010820388794
1987,0.8743236660957336
1988,0.8758677840232849
1989,0.8446990251541138
1990,0.8248406648635864
1991,0.8568173050880432
1992,0.8372113704681396
1993,0.8584988713264465
1994,0.8574756383895874
1995,0.8581910729408264
1996,0.846987247467041
1997,0.8923302888870239
1998,0.9072281718254089
1999,0.8950806856155396
2000,0.9050897359848022
2001,0.9176801443099976
2002,0.924502432346344
2003,0.9393882155418396
2004,0.9496244192123413
2005,0.9284106492996216
2006,0.9626960754394531
2007,0.9405809044837952
2008,0.978408694267273
2009,1.003180980682373
2010,1.0380436182022095
2011,1.035904049873352
2012,0.949068009853363
2013,0.8914543390274048
2014,0.8968575596809387
2015,0.8889672756195068
2016,0.8466786742210388
2017,0.874017596244812
2018,0.8283160924911499
2019,0.8395752906799316
2020,0.869193971157074
2021,0.8737214803695679
2022,0.8527031540870667
2023,0.8328367471694946
2024,0.8322935700416565
2025,0.8510944843292236
2026,0.8332561254501343
2027,0.8651918768882751
2028,0.8419527411460876
2029,0.830298900604248
2030,0.8505094647407532
2031,0.8776472806930542
2032,0.8574602007865906
2033,0.8678032159805298
2034,0.8750089406967163
2035,0.833298921585083
2036,0.8501335978507996
2037,0.8325575590133667
2038,0.8460372686386108
2039,0.8574703335762024
2040,0.8491305708885193
2041,0.8634477853775024
2042,0.8671387434005737
2043,0.8913342952728271
2044,0.8478449583053589
2045,0.8559784889221191
2046,0.8805076479911804
2047,0.8666229248046875
2048,0.89281165599823
2049,0.8824756145477295
2050,0.8584626317024231
2051,0.8665012121200562
2052,0.8860101103782654
2053,0.8719378113746643
2054,0.8995928168296814
2055,0.8625829219818115
2056,0.8531239032745361
2057,0.8296730518341064
2058,0.852584183216095
2059,0.8516470789909363
2060,0.8901087045669556
2061,0.863569974899292
2062,0.8659541606903076
2063,0.865312397480011
2064,0.9078425765037537
2065,0.8965878486633301
2066,0.9293724298477173
2067,0.8897886872291565
2068,0.8914433121681213
2069,0.9136561751365662
2070,0.9149801135063171
2071,0.8841003775596619
2072,0.8675401210784912
2073,0.8770263195037842
2074,0.8678349256515503
2075,0.8769978880882263
2076,0.8864253759384155
2077,0.8912134170532227
2078,0.9109951257705688
2079,0.8725571632385254
2080,0.8372783064842224
2081,0.856070339679718
2082,0.8372273445129395
2083,0.833624005317688
2084,0.8312267661094666
2085,0.847255289554596
2086,0.8248667120933533
2087,0.8364859223365784
2088,0.8531906008720398
2089,0.8465654253959656
2090,0.8242931365966797
2091,0.838620126247406
2092,0.8345850110054016
2093,0.8627848029136658
2094,0.8894800543785095
2095,0.9037396311759949
2096,0.8771412372589111
2097,0.8850134015083313
2098,0.8871511816978455
2099,0.8675052523612976
2100,0.8775995969772339
2101,0.8545190095901489
2102,0.8330724239349365
2103,0.8468834757804871
2104,0.8404662013053894
2105,0.8600087761878967
2106,0.8720015287399292
2107,0.8708754181861877
2108,0.8791933655738831
2109,0.8672387003898621
2110,0.8436569571495056
2111,0.835403323173523
2112,0.8401199579238892
2113,0.8815404772758484
2114,0.8749880790710449
2115,0.9055138230323792
2116,0.8900339007377625
2117,0.885515570640564
2118,0.897388756275177
2119,0.8704879879951477
2120,0.8804379105567932
2121,0.893657922744751
2122,0.8883875012397766
2123,0.8788720965385437
2124,0.8665826320648193
2125,0.8709975481033325
2126,0.8841152191162109
2127,0.9115543365478516
2128,0.9234186410903931
2129,0.9086180329322815
2130,0.936363697052002
2131,0.9744232296943665
2132,0.9594835042953491
2133,0.9098155498504639
2134,0.928274929523468
2135,0.885894775390625
2136,0.8680837750434875
2137,0.8521261215209961
2138,0.8393905758857727
2139,0.8719559907913208
2140,0.831652045249939
2141,0.8275778293609619
2142,0.8323950171470642
2143,0.8357213139533997
2144,0.844749391078949
2145,0.8127391338348389
2146,0.8188704252243042
2147,0.8250197172164917
2148,0.8225657343864441
2149,0.8356555700302124
2150,0.8099303245544434
2151,0.8688190579414368
2152,0.8584215044975281
2153,0.8647728562355042
2154,0.830096960067749
2155,0.8229409456253052
2156,0.841112494468689
2157,0.8256763219833374
2158,0.8564218282699585
2159,0.8566184043884277
2160,0.8576689958572388
2161,0.8627649545669556
2162,0.8573194742202759
2163,0.8640545010566711
2164,0.8448683619499207
2165,0.8559479117393494
2166,0.8364474773406982
2167,0.839876115322113
2168,0.85324627161026
2169,0.798248827457428
2170,0.814159631729126
2171,0.8249595761299133
2172,0.8320013284683228
2173,0.8535832762718201
2174,0.8447849750518799
2175,0.8545355796813965
2176,0.9084616899490356
2177,0.90989089012146
2178,0.8819872140884399
2179,0.8964842557907104
2180,0.8682042956352234
2181,0.8806569576263428
2182,0.8747334480285645
2183,0.8600060939788818
2184,0.8781077861785889
2185,0.9288886785507202
2186,0.8896351456642151
2187,0.9449380040168762
2188,0.9002540111541748
2189,0.8821407556533813
2190,0.8460273742675781
2191,0.854257345199585
2192,0.8270712494850159
2193,0.8598897457122803
2194,0.8147472739219666
2195,0.8073469996452332
2196,0.8329825401306152
2197,0.8069894909858704
2198,0.8256716728210449
2199,0.8498154878616333
2200,0.8620903491973877
2201,0.8310890793800354
2202,0.8530892133712769
2203,0.8307797908782959
2204,0.8763023018836975
2205,0.855365514755249
2206,0.8253397941589355
2207,0.8385055661201477
2208,0.82662034034729
2209,0.8711683750152588
2210,0.8458526134490967
2211,0.8239637613296509
2212,0.8466271162033081
2213,0.8617789149284363
2214,0.8538377285003662
2215,0.8626818656921387
2216,0.8520979881286621
2217,0.8633533120155334
2218,0.8692299723625183
2219,0.8688870668411255
2220,0.862250030040741
2221,0.844593346118927
2222,0.8942771553993225
2223,0.8696108460426331
2224,0.8447627425193787
2225,0.8323464393615723
2226,0.819709300994873
2227,0.8035444617271423
2228,0.8464900255203247
2229,0.8420243263244629
2230,0.8659124374389648
2231,0.8557437062263489
2232,0.8445788025856018
2233,0.8633090257644653
2234,0.8420044779777527
2235,0.8534267544746399
2236,0.8467934131622314
2237,0.8674551248550415
2238,0.8719431757926941
2239,0.8919585943222046
2240,0.8955962061882019
2241,0.9150649905204773
2242,0.9463467001914978
2243,0.9727520942687988
2244,0.9903020262718201
2245,0.9563636183738708
2246,0.8766206502914429
2247,0.8814603686332703
2248,0.8612468242645264
2249,0.83995521068573
2250,0.8496621251106262
2251,0.8192370533943176
2252,0.8012977838516235
2253,0.8009017109870911
2254,0.8157986402511597
2255,0.8161351680755615
2256,0.8048096895217896
2257,0.8002960085868835
2258,0.8172524571418762
2259,0.8113747835159302
2260,0.7887623906135559
2261,0.8290335536003113
2262,0.8334689140319824
2263,0.8325180411338806
2264,0.7943903803825378
2265,0.8138280510902405
2266,0.8299146294593811
2267,0.8277862071990967
2268,0.8448983430862427
2269,0.8265054225921631
2270,0.8224703073501587
2271,0.833013117313385
2272,0.8240516781806946
2273,0.8410803079605103
2274,0.8441565632820129
2275,0.8488054275512695
2276,0.8347163796424866
2277,0.8347598314285278
2278,0.8207284808158875
2279,0.8326190710067749
2280,0.818743109703064
2281,0.8161447048187256
2282,0.8241427540779114
2283,0.8172782063484192
2284,0.8121577501296997
2285,0.809853196144104
2286,0.8140427470207214
2287,0.8047821521759033
2288,0.8063743710517883
2289,0.8161681890487671
2290,0.8121572732925415
2291,0.8458846807479858
2292,0.8499042987823486
2293,0.8666326999664307
2294,0.8588127493858337
2295,0.9007125496864319
2296,0.8991249799728394
2297,0.9302193522453308
2298,0.9269483089447021
2299,0.9214706420898438
2300,0.9098616242408752
2301,0.9149208068847656
2302,0.9055377840995789
2303,0.8911138772964478
2304,0.8817973732948303
2305,0.881183385848999
2306,0.8867806792259216
2307,0.8888933658599854
2308,0.9062104821205139
2309,0.8569284081459045
2310,0.8579699993133545
2311,0.8709557056427002
2312,0.8389896750450134
2313,0.8368624448776245
2314,0.8133571147918701
2315,0.8001041412353516
2316,0.8163052797317505
2317,0.796299159526825
2318,0.8046398758888245
2319,0.7880781292915344
2320,0.7836905121803284
2321,0.7928761839866638
2322,0.8233745694160461
2323,0.8364588618278503
2324,0.8564557433128357
2325,0.8648881912231445
2326,0.8512056469917297
2327,0.8548057079315186
2328,0.8450126051902771
2329,0.814347505569458
2330,0.7943497896194458
2331,0.8081716895103455
2332,0.806394100189209
2333,0.8119505047798157
2334,0.8186004757881165
2335,0.7980313897132874
2336,0.8194180727005005
2337,0.8441635966300964
2338,0.8171597719192505
2339,0.8329430818557739
2340,0.8672232627868652
2341,0.8842345476150513
2342,0.8526288866996765
2343,0.8761966228485107
2344,0.8767658472061157
2345,0.8413872718811035
2346,0.819705605506897
2347,0.835515022277832
2348,0.8261678218841553
2349,0.8058709502220154
2350,0.8273812532424927
2351,0.8302607536315918
2352,0.8224363923072815
2353,0.818889319896698
2354,0.8076755404472351
2355,0.8291605114936829
2356,0.8545188903808594
2357,0.8379011154174805
2358,0.8421111106872559
2359,0.8173282146453857
2360,0.8300268054008484
2361,0.8131239414215088
2362,0.8202548623085022
2363,0.8389351963996887
2364,0.8177258372306824
2365,0.8184269070625305
2366,0.8453829288482666
2367,0.8505588173866272
2368,0.86725914478302
2369,0.8686114549636841
2370,0.8809458017349243
2371,0.8419453501701355
2372,0.8841782808303833
2373,0.86603844165802
2374,0.8393129110336304
2375,0.8535434603691101
2376,0.8376496434211731
2377,0.8644503355026245
2378,0.8803378343582153
2379,0.8951113224029541
2380,0.8739180564880371
2381,0.8996459245681763
2382,0.8759799599647522
2383,0.8545247316360474
2384,0.8386341333389282
2385,0.8074542284011841
2386,0.819406270980835
2387,0.8289012908935547
2388,0.8241859078407288
2389,0.8423212170600891
2390,0.8286369442939758
2391,0.8321777582168579
2392,0.8340126276016235
2393,0.8423345685005188
2394,0.8467649221420288
2395,0.8557077050209045
2396,0.8481283187866211
2397,0.8369743227958679
2398,0.8429715037345886
2399,0.8275929689407349
2400,0.8262852430343628
2401,0.8673205375671387
2402,0.8199366331100464
2403,0.820083498954773
2404,0.8718845844268799
2405,0.836859941482544
2406,0.8523245453834534
2407,0.8599624633789062
2408,0.8177309632301331
2409,0.8042218685150146
2410,0.8043640851974487
2411,0.830493688583374
2412,0.8293541073799133
2413,0.8317388296127319
2414,0.8176852464675903
2415,0.7880066633224487
2416,0.8043550252914429
2417,0.7933021187782288
2418,0.791224479675293
2419,0.8016185164451599
2420,0.809809148311615
2421,0.7852534651756287
2422,0.7896501421928406
2423,0.7951440215110779
2424,0.7794513702392578
2425,0.792611300945282
2426,0.7894558310508728
2427,0.7838097810745239
2428,0.8009343147277832
2429,0.8194690346717834
2430,0.8500419855117798
2431,0.8540013432502747
2432,0.8477992415428162
2433,0.8758229613304138
2434,0.8483816981315613
2435,0.8547946810722351
2436,0.8374951481819153
2437,0.8560276031494141
2438,0.8357756733894348
2439,0.8258650302886963
2440,0.8447895050048828
2441,0.8088707327842712
2442,0.803418755531311
2443,0.7990850806236267
2444,0.786437451839447
2445,0.820573091506958
2446,0.8188877701759338
2447,0.8262667655944824
2448,0.8083695769309998
